"name","type","brand","model","specs"
"AMD Athlon II X3 400e","CPU","AMD","Athlon II","Cores: 3, TDP: 45W"
"AMD Athlon II X3 405e","CPU","AMD","Athlon II","Cores: 3, TDP: 45W"
"AMD Athlon II X3 415e","CPU","AMD","Athlon II","Cores: 3, TDP: 45W"
"AMD Athlon II X3 420e","CPU","AMD","Athlon II","Cores: 3, TDP: 45W"
"AMD Athlon II X3 425","CPU","AMD","Athlon II","Cores: 3, TDP: 95W"
"AMD Athlon II X3 435","CPU","AMD","Athlon II","Cores: 3, TDP: 95W"
"AMD Athlon II X3 440","CPU","AMD","Athlon II","Cores: 3, TDP: 95W"
"AMD Athlon II X3 445","CPU","AMD","Athlon II","Cores: 3, TDP: 95W"
"AMD Athlon II X3 450","CPU","AMD","Athlon II","Cores: 3, TDP: 95W"
"AMD Athlon II X3 455","CPU","AMD","Athlon II","Cores: 3, TDP: 95W"
"AMD Athlon II X3 460","CPU","AMD","Athlon II","Cores: 3, TDP: 95W"
"AMD Athlon II X4 553","CPU","AMD","Athlon II","Cores: 4, TDP: NAW"
"AMD Athlon II X4 555","CPU","AMD","Athlon II","Cores: 4, TDP: NAW"
"AMD Athlon II X4 557","CPU","AMD","Athlon II","Cores: 4, TDP: 160W"
"AMD Athlon II X4 559","CPU","AMD","Athlon II","Cores: 4, TDP: NAW"
"AMD Athlon II X4 600e","CPU","AMD","Athlon II","Cores: 4, TDP: 45W"
"AMD Athlon II X4 605e","CPU","AMD","Athlon II","Cores: 4, TDP: 45W"
"AMD Athlon II X4 610e","CPU","AMD","Athlon II","Cores: 4, TDP: 45W"
"AMD Athlon II X4 615e","CPU","AMD","Athlon II","Cores: 4, TDP: 45W"
"AMD Athlon II X4 620","CPU","AMD","Athlon II","Cores: 4, TDP: 95W"
"AMD Athlon II X4 630","CPU","AMD","Athlon II","Cores: 4, TDP: 95W"
"AMD Athlon II X4 631 Quad-Core","CPU","AMD","Athlon II","Cores: 4, TDP: 100W"
"AMD Athlon II X4 635","CPU","AMD","Athlon II","Cores: 4, TDP: 95W"
"AMD Athlon II X4 638 Quad-Core","CPU","AMD","Athlon II","Cores: 4, TDP: 65W"
"AMD Athlon II X4 640","CPU","AMD","Athlon II","Cores: 4, TDP: 95W"
"AMD Athlon II X4 641 Quad-Core","CPU","AMD","Athlon II","Cores: 4, TDP: 100W"
"AMD Athlon II X4 645","CPU","AMD","Athlon II","Cores: 4, TDP: 95W"
"AMD Athlon II X4 650","CPU","AMD","Athlon II","Cores: 4, TDP: 95W"
"AMD Athlon II X4 651 Quad-Core","CPU","AMD","Athlon II","Cores: 4, TDP: 100W"
"AMD Athlon II X4 655","CPU","AMD","Athlon II","Cores: 4, TDP: 95W"
"AMD Athlon L110","CPU","AMD","Athlon L110","Cores: 1, TDP: 13W"
"AMD Athlon LE-1600","CPU","AMD","Athlon LE-1600","Cores: 1, TDP: 45W"
"AMD Athlon LE-1620","CPU","AMD","Athlon LE-1620","Cores: 1, TDP: 45W"
"AMD Athlon LE-1640","CPU","AMD","Athlon LE-1640","Cores: 1, TDP: 45W"
"AMD Athlon LE-1660","CPU","AMD","Athlon LE-1660","Cores: 1, TDP: 45W"
"AMD Athlon Neo MV-40","CPU","AMD","Athlon Neo","Cores: 1, TDP: 15W"
"AMD Athlon Neo X2 Dual Core 6850e","CPU","AMD","Athlon Neo","Cores: 2, TDP: 22W"
"AMD Athlon Neo X2 Dual Core L325","CPU","AMD","Athlon Neo","Cores: 2, TDP: 18W"
"AMD Athlon Neo X2 Dual Core L335","CPU","AMD","Athlon Neo","Cores: 2, TDP: 18W"
"AMD Athlon PRO 200GE","CPU","AMD","Athlon PRO","Cores: 2, TDP: 35W"
"AMD Athlon PRO 300GE","CPU","AMD","Athlon PRO","Cores: 2, TDP: 35W"
"AMD Athlon Silver 3050e","CPU","AMD","Athlon Silver","Cores: 2, TDP: 6W"
"AMD Athlon Silver 3050GE","CPU","AMD","Athlon Silver","Cores: 2, TDP: 35W"
"AMD Athlon Silver 3050U","CPU","AMD","Athlon Silver","Cores: 2, TDP: 15W"
"AMD Athlon Silver PRO 3125GE","CPU","AMD","Athlon Silver","Cores: 2, TDP: 35W"
"AMD Athlon TF-20","CPU","AMD","Athlon TF-20","Cores: 1, TDP: 15W"
"AMD Athlon TF-36","CPU","AMD","Athlon TF-36","Cores: 1, TDP: 25W"
"AMD Athlon X2 215","CPU","AMD","Athlon X2","Cores: 2, TDP: 65W"
"AMD Athlon X2 240","CPU","AMD","Athlon X2","Cores: 2, TDP: 65W"
"AMD Athlon X2 240e","CPU","AMD","Athlon X2","Cores: 2, TDP: 45W"
"AMD Athlon X2 250","CPU","AMD","Athlon X2","Cores: 2, TDP: 65W"
"AMD Athlon X2 255","CPU","AMD","Athlon X2","Cores: 2, TDP: 65W"
"AMD Athlon X2 280","CPU","AMD","Athlon X2","Cores: 2, TDP: 65W"
"AMD Athlon X2 340 Dual Core","CPU","AMD","Athlon X2","Cores: 2, TDP: 65W"
"AMD Athlon X2 370K Dual Core","CPU","AMD","Athlon X2","Cores: 1, TDP: 65W"
"AMD Athlon X2 Dual Core 3250e","CPU","AMD","Athlon X2","Cores: 2, TDP: 22W"
"AMD Athlon X2 Dual Core 6850e","CPU","AMD","Athlon X2","Cores: 2, TDP: 22W"
"AMD Athlon X2 Dual Core BE-2300","CPU","AMD","Athlon X2","Cores: 2, TDP: 45W"
"AMD Athlon X2 Dual Core BE-2350","CPU","AMD","Athlon X2","Cores: 2, TDP: 45W"
"AMD Athlon X2 Dual Core BE-2400","CPU","AMD","Athlon X2","Cores: 2, TDP: 18W"
"AMD Athlon X2 Dual Core L310","CPU","AMD","Athlon X2","Cores: 2, TDP: 13W"
"AMD Athlon X3 425","CPU","AMD","Athlon X3","Cores: 3, TDP: 95W"
"AMD Athlon X3 435","CPU","AMD","Athlon X3","Cores: 3, TDP: 95W"
"AMD Athlon X3 440","CPU","AMD","Athlon X3","Cores: 3, TDP: 95W"
"AMD Athlon X3 455","CPU","AMD","Athlon X3","Cores: 3, TDP: 95W"
"AMD Athlon X4 530","CPU","AMD","Athlon X4","Cores: 4, TDP: 25W"
"AMD Athlon X4 620","CPU","AMD","Athlon X4","Cores: 4, TDP: 95W"
"AMD Athlon X4 640","CPU","AMD","Athlon X4","Cores: 4, TDP: 95W"
"AMD Athlon X4 740 Quad Core","CPU","AMD","Athlon X4","Cores: 2, TDP: 65W"
"AMD Athlon X4 750 Quad Core","CPU","AMD","Athlon X4","Cores: 4, TDP: 65W"
"AMD Athlon X4 750K Quad Core","CPU","AMD","Athlon X4","Cores: 2, TDP: 100W"
"AMD Athlon X4 760K Quad Core","CPU","AMD","Athlon X4","Cores: 2, TDP: 100W"
"AMD Athlon X4 830","CPU","AMD","Athlon X4","Cores: 2, TDP: 65W"
"AMD Athlon X4 840","CPU","AMD","Athlon X4","Cores: 2, TDP: 65W"
"AMD Athlon X4 845","CPU","AMD","Athlon X4","Cores: 2, TDP: 65W"
"AMD Athlon X4 860K","CPU","AMD","Athlon X4","Cores: 2, TDP: 95W"
"AMD Athlon X4 870K","CPU","AMD","Athlon X4","Cores: 2, TDP: 95W"
"AMD Athlon X4 880K","CPU","AMD","Athlon X4","Cores: 2, TDP: 95W"
"AMD Athlon X4 950","CPU","AMD","Athlon X4","Cores: 4, TDP: 65W"
"AMD Athlon XP 1500+","CPU","AMD","Athlon XP","Cores: 1, TDP: NAW"
"AMD Athlon XP 1600+","CPU","AMD","Athlon XP","Cores: 1, TDP: NAW"
"AMD Athlon XP 1700+","CPU","AMD","Athlon XP","Cores: 1, TDP: 64W"
"AMD Athlon XP 1800+","CPU","AMD","Athlon XP","Cores: 1, TDP: 66W"
"AMD Athlon XP 1900+","CPU","AMD","Athlon XP","Cores: 1, TDP: NAW"
"AMD Athlon XP 2000+","CPU","AMD","Athlon XP","Cores: 1, TDP: 70W"
"AMD Athlon XP 2100+","CPU","AMD","Athlon XP","Cores: 1, TDP: NAW"
"AMD Athlon XP 2200+","CPU","AMD","Athlon XP","Cores: 1, TDP: NAW"
"AMD Athlon XP 2400+","CPU","AMD","Athlon XP","Cores: 1, TDP: NAW"
"AMD Athlon XP 2500+","CPU","AMD","Athlon XP","Cores: 1, TDP: NAW"
"AMD Athlon XP 2600+","CPU","AMD","Athlon XP","Cores: 1, TDP: NAW"
"AMD Athlon XP 2700+","CPU","AMD","Athlon XP","Cores: 1, TDP: NAW"
"AMD Athlon XP 2800+","CPU","AMD","Athlon XP","Cores: 1, TDP: 89W"
"AMD Athlon XP 2900+","CPU","AMD","Athlon XP","Cores: 1, TDP: NAW"
"AMD Athlon XP 3000+","CPU","AMD","Athlon XP","Cores: 1, TDP: 62W"
"AMD Athlon XP 3100+","CPU","AMD","Athlon XP","Cores: 1, TDP: NAW"
"AMD Athlon XP 3200+","CPU","AMD","Athlon XP","Cores: 1, TDP: 62W"
"AMD Athlon XP1600+","CPU","AMD","Athlon XP1600+","Cores: 1, TDP: NAW"
"AMD Athlon XP2400+","CPU","AMD","Athlon XP2400+","Cores: 1, TDP: NAW"
"AMD Athlon64 X2 Dual Core 4600+","CPU","AMD","Athlon64 X2","Cores: 2, TDP: 110W"
"AMD C-30","CPU","AMD","C-30 undefined","Cores: 1, TDP: 9W"
"AMD C-50","CPU","AMD","C-50 undefined","Cores: 2, TDP: 9W"
"AMD C-60","CPU","AMD","C-60 undefined","Cores: 2, TDP: 9W"
"AMD C-60 APU","CPU","AMD","C-60 APU","Cores: 2, TDP: 9W"
"AMD C-70 APU","CPU","AMD","C-70 APU","Cores: 2, TDP: 9W"
"AMD E-240","CPU","AMD","E-240 undefined","Cores: 1, TDP: 18W"
"AMD E-300 APU","CPU","AMD","E-300 APU","Cores: 2, TDP: 18W"
"AMD E-350","CPU","AMD","E-350 undefined","Cores: 2, TDP: 18W"
"AMD E-350 APU","CPU","AMD","E-350 APU","Cores: 2, TDP: 18W"
"AMD E-350D APU","CPU","AMD","E-350D APU","Cores: 2, TDP: 18W"
"AMD E-450 APU","CPU","AMD","E-450 APU","Cores: 2, TDP: 18W"
"AMD E1 Micro-6200T APU","CPU","AMD","E1 Micro-6200T","Cores: 2, TDP: 3.95W"
"AMD E1-1200 APU","CPU","AMD","E1-1200 APU","Cores: 2, TDP: 18W"
"AMD E1-1500 APU","CPU","AMD","E1-1500 APU","Cores: 2, TDP: 18W"
"AMD E1-2100 APU","CPU","AMD","E1-2100 APU","Cores: 2, TDP: 9W"
"AMD E1-2200 APU","CPU","AMD","E1-2200 APU","Cores: 2, TDP: 9W"
"AMD E1-2500 APU","CPU","AMD","E1-2500 APU","Cores: 2, TDP: 15W"
"AMD E1-6010 APU","CPU","AMD","E1-6010 APU","Cores: 2, TDP: 10W"
"AMD E1-6015 APU","CPU","AMD","E1-6015 APU","Cores: 2, TDP: NAW"
"AMD E1-6050J APU","CPU","AMD","E1-6050J APU","Cores: 2, TDP: 10W"
"AMD E1-7010 APU","CPU","AMD","E1-7010 APU","Cores: 2, TDP: 10W"
"AMD E2-1800 APU","CPU","AMD","E2-1800 APU","Cores: 2, TDP: 18W"
"AMD E2-2000 APU","CPU","AMD","E2-2000 APU","Cores: 2, TDP: 18W"
"AMD E2-3000 APU","CPU","AMD","E2-3000 APU","Cores: 2, TDP: 15W"
"AMD E2-3000M APU","CPU","AMD","E2-3000M APU","Cores: 2, TDP: 35W"
"AMD E2-3200 APU","CPU","AMD","E2-3200 APU","Cores: 2, TDP: 65W"
"AMD E2-3800 APU","CPU","AMD","E2-3800 APU","Cores: 4, TDP: 15W"
"AMD E2-6110 APU","CPU","AMD","E2-6110 APU","Cores: 4, TDP: 15W"
"AMD E2-7110 APU","CPU","AMD","E2-7110 APU","Cores: 4, TDP: 15W"
"AMD E2-9000","CPU","AMD","E2-9000 undefined","Cores: 2, TDP: 10W"
"AMD E2-9000e","CPU","AMD","E2-9000e undefined","Cores: 2, TDP: 6W"
"AMD E2-9010","CPU","AMD","E2-9010 undefined","Cores: 2, TDP: 15W"
"AMD E2-9030","CPU","AMD","E2-9030 undefined","Cores: 2, TDP: NAW"
"AMD Embedded G-Series GX-215JJ Radeon R2E","CPU","AMD","Embedded G-Series","Cores: 2, TDP: 10W"
"AMD Embedded G-Series GX-224IJ Radeon R4E","CPU","AMD","Embedded G-Series","Cores: 2, TDP: 15W"
"AMD Embedded G-Series GX-420GI Radeon R7E","CPU","AMD","Embedded G-Series","Cores: 4, TDP: 16.1W"
"AMD Embedded R-Series RX-216GD","CPU","AMD","Embedded R-Series","Cores: 2, TDP: 15W"
"AMD Embedded R-Series RX-418GD Radeon R6","CPU","AMD","Embedded R-Series","Cores: 4, TDP: 35W"
"AMD Embedded R-Series RX-421BD","CPU","AMD","Embedded R-Series","Cores: 4, TDP: 35W"
"AMD EPYC 3201","CPU","AMD","EPYC 3201","Cores: 8, TDP: 30W"
"AMD EPYC 3251","CPU","AMD","EPYC 3251","Cores: 8, TDP: 50W"
"AMD EPYC 7232P","CPU","AMD","EPYC 7232P","Cores: 8, TDP: 120W"
"AMD EPYC 7251","CPU","AMD","EPYC 7251","Cores: 8, TDP: 120W"
"AMD EPYC 7252","CPU","AMD","EPYC 7252","Cores: 8, TDP: 120W"
"AMD EPYC 7262","CPU","AMD","EPYC 7262","Cores: 8, TDP: 155W"
"AMD EPYC 7272","CPU","AMD","EPYC 7272","Cores: 12, TDP: 120W"
"AMD EPYC 7281","CPU","AMD","EPYC 7281","Cores: 16, TDP: 155W"
"AMD EPYC 7282","CPU","AMD","EPYC 7282","Cores: 16, TDP: 120W"
"AMD EPYC 7301","CPU","AMD","EPYC 7301","Cores: 16, TDP: 155W"
"AMD EPYC 7302","CPU","AMD","EPYC 7302","Cores: 16, TDP: 155W"
"AMD EPYC 7302P","CPU","AMD","EPYC 7302P","Cores: 16, TDP: 155W"
"AMD EPYC 7313","CPU","AMD","EPYC 7313","Cores: 16, TDP: 155W"
"AMD EPYC 7313P","CPU","AMD","EPYC 7313P","Cores: 16, TDP: 155W"
"AMD EPYC 7343","CPU","AMD","EPYC 7343","Cores: 16, TDP: 190W"
"AMD EPYC 7351","CPU","AMD","EPYC 7351","Cores: 16, TDP: 155W"
"AMD EPYC 7351P","CPU","AMD","EPYC 7351P","Cores: 16, TDP: 155W"
"AMD EPYC 7352","CPU","AMD","EPYC 7352","Cores: 24, TDP: 155W"
"AMD EPYC 7371","CPU","AMD","EPYC 7371","Cores: 16, TDP: NAW"
"AMD EPYC 73F3","CPU","AMD","EPYC 73F3","Cores: 16, TDP: 240W"
"AMD EPYC 7401P","CPU","AMD","EPYC 7401P","Cores: 24, TDP: 155W"
"AMD EPYC 7402","CPU","AMD","EPYC 7402","Cores: 24, TDP: 180W"
"AMD EPYC 7402P","CPU","AMD","EPYC 7402P","Cores: 24, TDP: 180W"
"AMD EPYC 7413","CPU","AMD","EPYC 7413","Cores: 24, TDP: 180W"
"AMD EPYC 7443P","CPU","AMD","EPYC 7443P","Cores: 24, TDP: 200W"
"AMD EPYC 7451","CPU","AMD","EPYC 7451","Cores: 24, TDP: 180W"
"AMD EPYC 7452","CPU","AMD","EPYC 7452","Cores: 32, TDP: 155W"
"AMD EPYC 74F3","CPU","AMD","EPYC 74F3","Cores: 24, TDP: 240W"
"AMD EPYC 7501","CPU","AMD","EPYC 7501","Cores: 32, TDP: 155W"
"AMD EPYC 7502","CPU","AMD","EPYC 7502","Cores: 32, TDP: 180W"
"AMD EPYC 7502P","CPU","AMD","EPYC 7502P","Cores: 32, TDP: 180W"
"AMD EPYC 7513","CPU","AMD","EPYC 7513","Cores: 32, TDP: 200W"
"AMD EPYC 7532","CPU","AMD","EPYC 7532","Cores: 32, TDP: 200W"
"AMD EPYC 7542","CPU","AMD","EPYC 7542","Cores: 32, TDP: 225W"
"AMD EPYC 7543","CPU","AMD","EPYC 7543","Cores: 32, TDP: 240W"
"AMD EPYC 7543P","CPU","AMD","EPYC 7543P","Cores: 32, TDP: 225W"
"AMD EPYC 7551","CPU","AMD","EPYC 7551","Cores: 32, TDP: 180W"
"AMD EPYC 7551P","CPU","AMD","EPYC 7551P","Cores: 32, TDP: 180W"
"AMD EPYC 7571","CPU","AMD","EPYC 7571","Cores: 32, TDP: 120W"
"AMD EPYC 7643","CPU","AMD","EPYC 7643","Cores: 48, TDP: 225W"
"AMD EPYC 7662","CPU","AMD","EPYC 7662","Cores: 64, TDP: 225W"
"AMD EPYC 7702","CPU","AMD","EPYC 7702","Cores: 64, TDP: 200W"
"AMD EPYC 7702P","CPU","AMD","EPYC 7702P","Cores: 64, TDP: 200W"
"AMD EPYC 7713","CPU","AMD","EPYC 7713","Cores: 64, TDP: 225W"
"AMD EPYC 7742","CPU","AMD","EPYC 7742","Cores: 64, TDP: 225W"
"AMD EPYC 7763","CPU","AMD","EPYC 7763","Cores: 64, TDP: 280W"
"AMD EPYC 7B13","CPU","AMD","EPYC 7B13","Cores: 60, TDP: NAW"
"AMD EPYC 7F32","CPU","AMD","EPYC 7F32","Cores: 8, TDP: 180W"
"AMD EPYC 7F52","CPU","AMD","EPYC 7F52","Cores: 16, TDP: 240W"
"AMD EPYC 7J13","CPU","AMD","EPYC 7J13","Cores: 64, TDP: NAW"
"AMD EPYC 7R32","CPU","AMD","EPYC 7R32","Cores: 48, TDP: NAW"
"AMD FirePro A320 APU","CPU","AMD","FirePro A320","Cores: 4, TDP: 100W"
"AMD FX-4100 Quad-Core","CPU","AMD","FX-4100 Quad-Core","Cores: 2, TDP: 95W"
"AMD FX-4130 Quad-Core","CPU","AMD","FX-4130 Quad-Core","Cores: 2, TDP: 125W"
"AMD FX-4150 Quad-Core","CPU","AMD","FX-4150 Quad-Core","Cores: 4, TDP: 125W"
"AMD FX-4170 Quad-Core","CPU","AMD","FX-4170 Quad-Core","Cores: 2, TDP: 125W"
"AMD FX-4200 Quad-Core","CPU","AMD","FX-4200 Quad-Core","Cores: 4, TDP: 125W"
"AMD FX-4300 Quad-Core","CPU","AMD","FX-4300 Quad-Core","Cores: 2, TDP: 95W"
"AMD FX-4320","CPU","AMD","FX-4320 undefined","Cores: 2, TDP: 95W"
"AMD FX-4330","CPU","AMD","FX-4330 undefined","Cores: 2, TDP: 95W"
"AMD FX-4350 Quad-Core","CPU","AMD","FX-4350 Quad-Core","Cores: 2, TDP: 125W"
"AMD FX-6100 Six-Core","CPU","AMD","FX-6100 Six-Core","Cores: 3, TDP: 95W"
"AMD FX-6120 Six-Core","CPU","AMD","FX-6120 Six-Core","Cores: 3, TDP: 95W"
"AMD FX-6130 Six-Core","CPU","AMD","FX-6130 Six-Core","Cores: 3, TDP: 125W"
"AMD FX-6200 Six-Core","CPU","AMD","FX-6200 Six-Core","Cores: 3, TDP: 125W"
"AMD FX-6300 Six-Core","CPU","AMD","FX-6300 Six-Core","Cores: 3, TDP: 95W"
"AMD FX-6330 Six-Core","CPU","AMD","FX-6330 Six-Core","Cores: 3, TDP: 95W"
"AMD FX-6350 Six-Core","CPU","AMD","FX-6350 Six-Core","Cores: 3, TDP: 125W"
"AMD FX-670K Quad-Core","CPU","AMD","FX-670K Quad-Core","Cores: 2, TDP: 65W"
"AMD FX-7500 APU","CPU","AMD","FX-7500 APU","Cores: 4, TDP: 19W"
"AMD FX-7600P","CPU","AMD","FX-7600P undefined","Cores: 4, TDP: 35W"
"AMD FX-7600P APU","CPU","AMD","FX-7600P APU","Cores: 4, TDP: 35W"
"AMD FX-770K Quad-Core","CPU","AMD","FX-770K Quad-Core","Cores: 2, TDP: 65W"
"AMD FX-8100 Eight-Core","CPU","AMD","FX-8100 Eight-Core","Cores: 4, TDP: 95W"
"AMD FX-8120 Eight-Core","CPU","AMD","FX-8120 Eight-Core","Cores: 4, TDP: 125W"
"AMD FX-8140 Eight-Core","CPU","AMD","FX-8140 Eight-Core","Cores: 4, TDP: 95W"
"AMD FX-8150 Eight-Core","CPU","AMD","FX-8150 Eight-Core","Cores: 4, TDP: 125W"
"AMD FX-8300 Eight-Core","CPU","AMD","FX-8300 Eight-Core","Cores: 4, TDP: 95W"
"AMD FX-8310 Eight-Core","CPU","AMD","FX-8310 Eight-Core","Cores: 4, TDP: 95W"
"AMD FX-8320 Eight-Core","CPU","AMD","FX-8320 Eight-Core","Cores: 4, TDP: 125W"
"AMD FX-8320E Eight-Core","CPU","AMD","FX-8320E Eight-Core","Cores: 4, TDP: 95W"
"AMD FX-8350 Eight-Core","CPU","AMD","FX-8350 Eight-Core","Cores: 4, TDP: 125W"
"AMD FX-8370 Eight-Core","CPU","AMD","FX-8370 Eight-Core","Cores: 4, TDP: 125W"
"AMD FX-8370E Eight-Core","CPU","AMD","FX-8370E Eight-Core","Cores: 4, TDP: 95W"
"AMD FX-870K Quad Core","CPU","AMD","FX-870K Quad","Cores: 2, TDP: NAW"
"AMD FX-8800P","CPU","AMD","FX-8800P undefined","Cores: 2, TDP: 35W"
"AMD FX-9370 Eight-Core","CPU","AMD","FX-9370 Eight-Core","Cores: 4, TDP: 220W"
"AMD FX-9590 Eight-Core","CPU","AMD","FX-9590 Eight-Core","Cores: 4, TDP: 220W"
"AMD FX-9800P","CPU","AMD","FX-9800P undefined","Cores: 4, TDP: 15W"
"AMD FX-9830P","CPU","AMD","FX-9830P undefined","Cores: 4, TDP: 35W"
"AMD FX-B4150 Quad-Core","CPU","AMD","FX-B4150 Quad-Core","Cores: 2, TDP: 95W"
"AMD G-T40E","CPU","AMD","G-T40E undefined","Cores: 2, TDP: 6.4W"
"AMD G-T40R","CPU","AMD","G-T40R undefined","Cores: 1, TDP: 5.5W"
"AMD G-T44R","CPU","AMD","G-T44R undefined","Cores: 1, TDP: 9W"
"AMD G-T48E","CPU","AMD","G-T48E undefined","Cores: 2, TDP: 18W"
"AMD G-T52R","CPU","AMD","G-T52R undefined","Cores: 1, TDP: 18W"
"AMD G-T56E","CPU","AMD","G-T56E undefined","Cores: 2, TDP: 18W"
"AMD G-T56N","CPU","AMD","G-T56N undefined","Cores: 2, TDP: 18W"
"AMD Geode NX 2400+","CPU","AMD","Geode NX","Cores: 1, TDP: NAW"
"AMD GX-210JA SOC","CPU","AMD","GX-210JA SOC","Cores: 2, TDP: 6W"
"AMD GX-212JC SOC","CPU","AMD","GX-212JC SOC","Cores: 2, TDP: 6W"
"AMD GX-217GA SOC","CPU","AMD","GX-217GA SOC","Cores: 2, TDP: 15W"
"AMD GX-218GL SOC","CPU","AMD","GX-218GL SOC","Cores: 2, TDP: 15W"
"AMD GX-222GC SOC","CPU","AMD","GX-222GC SOC","Cores: 2, TDP: 15W"
"AMD GX-412HC","CPU","AMD","GX-412HC undefined","Cores: 4, TDP: 7W"
"AMD GX-415GA SOC","CPU","AMD","GX-415GA SOC","Cores: 4, TDP: 15W"
"AMD GX-420CA SOC","CPU","AMD","GX-420CA SOC","Cores: 4, TDP: 25W"
"AMD GX-420MC SOC","CPU","AMD","GX-420MC SOC","Cores: 4, TDP: 17.5W"
"AMD GX-424CC SOC","CPU","AMD","GX-424CC SOC","Cores: 4, TDP: 25W"
"AMD Opteron 1212","CPU","AMD","Opteron 1212","Cores: 2, TDP: 103W"
"AMD Opteron 1214","CPU","AMD","Opteron 1214","Cores: 2, TDP: 103W"
"AMD Opteron 1214 HE","CPU","AMD","Opteron 1214","Cores: 2, TDP: 65W"
"AMD Opteron 1216","CPU","AMD","Opteron 1216","Cores: 2, TDP: 103W"
"AMD Opteron 1216 HE","CPU","AMD","Opteron 1216","Cores: 2, TDP: 65W"
"AMD Opteron 1218","CPU","AMD","Opteron 1218","Cores: 2, TDP: 103W"
"AMD Opteron 1220","CPU","AMD","Opteron 1220","Cores: 2, TDP: 103W"
"AMD Opteron 1222","CPU","AMD","Opteron 1222","Cores: 2, TDP: 103W"
"AMD Opteron 1352","CPU","AMD","Opteron 1352","Cores: 4, TDP: 75W"
"AMD Opteron 1354","CPU","AMD","Opteron 1354","Cores: 4, TDP: 75W"
"AMD Opteron 1356","CPU","AMD","Opteron 1356","Cores: 4, TDP: 75W"
"AMD Opteron 1381","CPU","AMD","Opteron 1381","Cores: 4, TDP: 75W"
"AMD Opteron 1385","CPU","AMD","Opteron 1385","Cores: 4, TDP: 115W"
"AMD Opteron 1389","CPU","AMD","Opteron 1389","Cores: 4, TDP: 75W"
"AMD Opteron 144","CPU","AMD","Opteron 144","Cores: 1, TDP: 67W"
"AMD Opteron 146","CPU","AMD","Opteron 146","Cores: 1, TDP: 67W"
"AMD Opteron 148","CPU","AMD","Opteron 148","Cores: 1, TDP: 85.3W"
"AMD Opteron 150","CPU","AMD","Opteron 150","Cores: 1, TDP: 85.3W"
"AMD Opteron 152","CPU","AMD","Opteron 152","Cores: 1, TDP: 104W"
"AMD Opteron 154","CPU","AMD","Opteron 154","Cores: 1, TDP: 104W"
"AMD Opteron 165","CPU","AMD","Opteron 165","Cores: 2, TDP: 110W"
"AMD Opteron 170","CPU","AMD","Opteron 170","Cores: 2, TDP: 110W"
"AMD Opteron 175","CPU","AMD","Opteron 175","Cores: 2, TDP: 110W"
"AMD Opteron 180","CPU","AMD","Opteron 180","Cores: 2, TDP: 110W"
"AMD Opteron 185","CPU","AMD","Opteron 185","Cores: 2, TDP: 110W"
"AMD Opteron 2218","CPU","AMD","Opteron 2218","Cores: 2, TDP: 95W"
"AMD Opteron 2220","CPU","AMD","Opteron 2220","Cores: 2, TDP: 95W"
"AMD Opteron 2220 SE","CPU","AMD","Opteron 2220","Cores: 2, TDP: 119W"
"AMD Opteron 2222","CPU","AMD","Opteron 2222","Cores: 2, TDP: 95W"
"AMD Opteron 2354","CPU","AMD","Opteron 2354","Cores: 4, TDP: 115W"
"AMD Opteron 2356","CPU","AMD","Opteron 2356","Cores: 4, TDP: 75W"
"AMD Opteron 2373 EE","CPU","AMD","Opteron 2373","Cores: 4, TDP: 60W"
"AMD Opteron 2378","CPU","AMD","Opteron 2378","Cores: 4, TDP: 75W"
"AMD Opteron 2384","CPU","AMD","Opteron 2384","Cores: 4, TDP: 75W"
"AMD Opteron 2393 SE","CPU","AMD","Opteron 2393","Cores: 2, TDP: 105W"
"AMD Opteron 2419 EE","CPU","AMD","Opteron 2419","Cores: 6, TDP: 60W"
"AMD Opteron 2427","CPU","AMD","Opteron 2427","Cores: 6, TDP: 75W"
"AMD Opteron 2431","CPU","AMD","Opteron 2431","Cores: 6, TDP: 75W"
"AMD Opteron 2435","CPU","AMD","Opteron 2435","Cores: 6, TDP: 75W"
"AMD Opteron 254","CPU","AMD","Opteron 254","Cores: 1, TDP: 68W"
"AMD Opteron 270","CPU","AMD","Opteron 270","Cores: 2, TDP: 95W"
"AMD Opteron 275","CPU","AMD","Opteron 275","Cores: 2, TDP: 95W"
"AMD Opteron 280","CPU","AMD","Opteron 280","Cores: 2, TDP: 95W"
"AMD Opteron 285","CPU","AMD","Opteron 285","Cores: 2, TDP: 95W"
"AMD Opteron 290","CPU","AMD","Opteron 290","Cores: 2, TDP: 95W"
"AMD Opteron 3250 HE","CPU","AMD","Opteron 3250","Cores: 2, TDP: 45W"
"AMD Opteron 3260 HE","CPU","AMD","Opteron 3260","Cores: 2, TDP: 45W"
"AMD Opteron 3280","CPU","AMD","Opteron 3280","Cores: 8, TDP: 65W"
"AMD Opteron 3320 EE","CPU","AMD","Opteron 3320","Cores: 2, TDP: 25W"
"AMD Opteron 3350 HE","CPU","AMD","Opteron 3350","Cores: 4, TDP: 45W"
"AMD Opteron 3365","CPU","AMD","Opteron 3365","Cores: 4, TDP: 65W"
"AMD Opteron 3380","CPU","AMD","Opteron 3380","Cores: 8, TDP: 65W"
"AMD Opteron 4162 EE","CPU","AMD","Opteron 4162","Cores: 6, TDP: 35W"
"AMD Opteron 4170 HE","CPU","AMD","Opteron 4170","Cores: 6, TDP: 65W"
