"name","type","brand","model","specs"
"Mobility Radeon HD 3450","GPU","RADEON","Mobility Radeon HD 3450","Memory: Unknown"
"Mobility Radeon HD 3470","GPU","RADEON","Mobility Radeon HD 3470","Memory: Unknown"
"Mobility Radeon HD 3470 Hybrid X2","GPU","RADEON","Mobility Radeon HD 3470 Hybrid X2","Memory: Unknown"
"Mobility Radeon HD 3650","GPU","RADEON","Mobility Radeon HD 3650","Memory: Unknown"
"Mobility Radeon HD 3670","GPU","RADEON","Mobility Radeon HD 3670","Memory: Unknown"
"Mobility Radeon HD 3850","GPU","RADEON","Mobility Radeon HD 3850","Memory: Unknown"
"Mobility Radeon HD 3870","GPU","RADEON","Mobility Radeon HD 3870","Memory: Unknown"
"Mobility Radeon HD 3870 X2","GPU","RADEON","Mobility Radeon HD 3870 X2","Memory: Unknown"
"Mobility Radeon HD 4200","GPU","RADEON","Mobility Radeon HD 4200","Memory: Unknown"
"Mobility Radeon HD 4225","GPU","RADEON","Mobility Radeon HD 4225","Memory: Unknown"
"Mobility Radeon HD 4250","GPU","RADEON","Mobility Radeon HD 4250","Memory: Unknown"
"Mobility Radeon HD 4270","GPU","RADEON","Mobility Radeon HD 4270","Memory: Unknown"
"Mobility Radeon HD 4300 Serisi","GPU","RADEON","Mobility Radeon HD 4300 Serisi","Memory: Unknown"
"Mobility Radeon HD 4330","GPU","RADEON","Mobility Radeon HD 4330","Memory: Unknown"
"Mobility Radeon HD 4350","GPU","RADEON","Mobility Radeon HD 4350","Memory: Unknown"
"Mobility Radeon HD 4550","GPU","RADEON","Mobility Radeon HD 4550","Memory: Unknown"
"Mobility Radeon HD 4570","GPU","RADEON","Mobility Radeon HD 4570","Memory: Unknown"
"Mobility Radeon HD 4650","GPU","RADEON","Mobility Radeon HD 4650","Memory: Unknown"
"Mobility Radeon HD 4670","GPU","RADEON","Mobility Radeon HD 4670","Memory: Unknown"
"Mobility Radeon HD 4830","GPU","RADEON","Mobility Radeon HD 4830","Memory: Unknown"
"Mobility Radeon HD 4850","GPU","RADEON","Mobility Radeon HD 4850","Memory: Unknown"
"Mobility Radeon HD 4870","GPU","RADEON","Mobility Radeon HD 4870","Memory: Unknown"
"Mobility Radeon HD 5000","GPU","RADEON","Mobility Radeon HD 5000","Memory: Unknown"
"Mobility Radeon HD 5000 Serisi","GPU","RADEON","Mobility Radeon HD 5000 Serisi","Memory: Unknown"
"Mobility Radeon HD 5165","GPU","RADEON","Mobility Radeon HD 5165","Memory: Unknown"
"Mobility Radeon HD 530v","GPU","RADEON","Mobility Radeon HD 530v","Memory: Unknown"
"Mobility Radeon HD 540v","GPU","RADEON","Mobility Radeon HD 540v","Memory: Unknown"
"Mobility Radeon HD 5430","GPU","RADEON","Mobility Radeon HD 5430","Memory: Unknown"
"Mobility Radeon HD 5450","GPU","RADEON","Mobility Radeon HD 5450","Memory: Unknown"
"Mobility Radeon HD 545v","GPU","RADEON","Mobility Radeon HD 545v","Memory: Unknown"
"Mobility Radeon HD 5470","GPU","RADEON","Mobility Radeon HD 5470","Memory: Unknown"
"Mobility Radeon HD 550v","GPU","RADEON","Mobility Radeon HD 550v","Memory: Unknown"
"Mobility Radeon HD 5570","GPU","RADEON","Mobility Radeon HD 5570","Memory: Unknown"
"Mobility Radeon HD 560v","GPU","RADEON","Mobility Radeon HD 560v","Memory: Unknown"
"Mobility Radeon HD 5650","GPU","RADEON","Mobility Radeon HD 5650","Memory: Unknown"
"Mobility Radeon HD 565v","GPU","RADEON","Mobility Radeon HD 565v","Memory: Unknown"
"Mobility Radeon HD 5730","GPU","RADEON","Mobility Radeon HD 5730","Memory: Unknown"
"Mobility Radeon HD 5850","GPU","RADEON","Mobility Radeon HD 5850","Memory: Unknown"
"Mobility Radeon HD 5870","GPU","RADEON","Mobility Radeon HD 5870","Memory: Unknown"
"Mobility Radeon HD serie 4200","GPU","RADEON","Mobility Radeon HD serie 4200","Memory: Unknown"
"Mobility Radeon X1300","GPU","RADEON","Mobility Radeon X1300","Memory: Unknown"
"Mobility Radeon X1350","GPU","RADEON","Mobility Radeon X1350","Memory: Unknown"
"Mobility Radeon X1400","GPU","RADEON","Mobility Radeon X1400","Memory: Unknown"
"Mobility Radeon X1450","GPU","RADEON","Mobility Radeon X1450","Memory: Unknown"
"Mobility Radeon X1600","GPU","RADEON","Mobility Radeon X1600","Memory: Unknown"
"Mobility Radeon X1700","GPU","RADEON","Mobility Radeon X1700","Memory: Unknown"
"MOBILITY RADEON X1800","GPU","RADEON","MOBILITY RADEON X1800","Memory: Unknown"
"Mobility Radeon X1900","GPU","RADEON","Mobility Radeon X1900","Memory: Unknown"
"Mobility Radeon X2300","GPU","RADEON","Mobility Radeon X2300","Memory: Unknown"
"Mobility Radeon X2300 HD","GPU","RADEON","Mobility Radeon X2300 HD","Memory: Unknown"
"Mobility Radeon X2500","GPU","RADEON","Mobility Radeon X2500","Memory: Unknown"
"MOBILITY RADEON X300","GPU","RADEON","MOBILITY RADEON X300","Memory: Unknown"
"MOBILITY RADEON X600","GPU","RADEON","MOBILITY RADEON X600","Memory: Unknown"
"MOBILITY RADEON X600 SE","GPU","RADEON","MOBILITY RADEON X600 SE","Memory: Unknown"
"MOBILITY RADEON X700","GPU","RADEON","MOBILITY RADEON X700","Memory: Unknown"
"MOBILITY RADEON X700 XL","GPU","RADEON","MOBILITY RADEON X700 XL","Memory: Unknown"
"MOBILITY RADEON XPRESS 200","GPU","RADEON","MOBILITY RADEON XPRESS 200","Memory: Unknown"
"Mobility Radeon. HD 5470","GPU","RADEON","Mobility Radeon. HD 5470","Memory: Unknown"
"MOBILITY/RADEON 9000","GPU","RADEON","MOBILITY/RADEON 9000","Memory: Unknown"
"MONSTER GeForce GTX 675M","GPU","GEFORCE","MONSTER GeForce GTX 675M","Memory: Unknown"
"MxGPU","GPU","UNKNOWN","MxGPU","Memory: Unknown"
"N16P-GX","GPU","UNKNOWN","N16P-GX","Memory: Unknown"
"N18E-Q1","GPU","UNKNOWN","N18E-Q1","Memory: Unknown"
"nForce 750a SLI","GPU","UNKNOWN","nForce 750a SLI","Memory: Unknown"
"nForce 760i SLI","GPU","UNKNOWN","nForce 760i SLI","Memory: Unknown"
"nForce 780a SLI","GPU","UNKNOWN","nForce 780a SLI","Memory: Unknown"
"nForce 980a/780a SLI","GPU","UNKNOWN","nForce 980a/780a SLI","Memory: Unknown"
"NV44","GPU","UNKNOWN","NV44","Memory: Unknown"
"NVIDIA TITAN X","GPU","NVIDIA","NVIDIA TITAN X","Memory: Unknown"
"NVIDIA TITAN Xp","GPU","NVIDIA","NVIDIA TITAN Xp","Memory: Unknown"
"NVS 2100M","GPU","UNKNOWN","NVS 2100M","Memory: Unknown"
"NVS 300","GPU","UNKNOWN","NVS 300","Memory: Unknown"
"NVS 310","GPU","UNKNOWN","NVS 310","Memory: Unknown"
"NVS 3100M","GPU","UNKNOWN","NVS 3100M","Memory: Unknown"
"NVS 315","GPU","UNKNOWN","NVS 315","Memory: Unknown"
"NVS 4200M","GPU","UNKNOWN","NVS 4200M","Memory: Unknown"
"NVS 510","GPU","UNKNOWN","NVS 510","Memory: Unknown"
"NVS 5100M","GPU","UNKNOWN","NVS 5100M","Memory: Unknown"
"NVS 5200M","GPU","UNKNOWN","NVS 5200M","Memory: Unknown"
"NVS 5400M","GPU","UNKNOWN","NVS 5400M","Memory: Unknown"
"NVS 810","GPU","UNKNOWN","NVS 810","Memory: Unknown"
"OPAL XT/GL","GPU","UNKNOWN","OPAL XT/GL","Memory: Unknown"
"OpenXT Display Driver","GPU","UNKNOWN","OpenXT Display Driver","Memory: Unknown"
"P104-100","GPU","UNKNOWN","P104-100","Memory: Unknown"
"P106-090","GPU","UNKNOWN","P106-090","Memory: Unknown"
"P106-100","GPU","UNKNOWN","P106-100","Memory: Unknown"
"PHDGD Ivy 4","GPU","UNKNOWN","PHDGD Ivy 4","Memory: Unknown"
"PHDGD Ivy 5","GPU","UNKNOWN","PHDGD Ivy 5","Memory: Unknown"
"PHDGD Quantic C3","GPU","UNKNOWN","PHDGD Quantic C3","Memory: Unknown"
"PHDGD Sapphire GR for Mobile Intel 965","GPU","UNKNOWN","PHDGD Sapphire GR for Mobile Intel 965","Memory: Unknown"
"PHDGD Solo 1.2.0 x86","GPU","UNKNOWN","PHDGD Solo 1.2.0 x86","Memory: Unknown"
"PHDGD Solo 2 x64","GPU","UNKNOWN","PHDGD Solo 2 x64","Memory: Unknown"
"Professional HD Driver","GPU","UNKNOWN","Professional HD Driver","Memory: Unknown"
"Q12U-1","GPU","UNKNOWN","Q12U-1","Memory: Unknown"
"Quadro 1000M","GPU","UNKNOWN","Quadro 1000M","Memory: Unknown"
"Quadro 1100M","GPU","UNKNOWN","Quadro 1100M","Memory: Unknown"
"Quadro 2000","GPU","UNKNOWN","Quadro 2000","Memory: Unknown"
"Quadro 2000 D","GPU","UNKNOWN","Quadro 2000 D","Memory: Unknown"
"Quadro 2000D","GPU","UNKNOWN","Quadro 2000D","Memory: Unknown"
"Quadro 2000M","GPU","UNKNOWN","Quadro 2000M","Memory: Unknown"
"Quadro 2100M","GPU","UNKNOWN","Quadro 2100M","Memory: Unknown"
"Quadro 280 NVS PCIe","GPU","UNKNOWN","Quadro 280 NVS PCIe","Memory: Unknown"
"Quadro 3000M","GPU","UNKNOWN","Quadro 3000M","Memory: Unknown"
"Quadro 400","GPU","UNKNOWN","Quadro 400","Memory: Unknown"
"Quadro 4000","GPU","UNKNOWN","Quadro 4000","Memory: Unknown"
"Quadro 4000M","GPU","UNKNOWN","Quadro 4000M","Memory: Unknown"
"Quadro 410","GPU","UNKNOWN","Quadro 410","Memory: Unknown"
"Quadro 5000","GPU","UNKNOWN","Quadro 5000","Memory: Unknown"
"Quadro 5000M","GPU","UNKNOWN","Quadro 5000M","Memory: Unknown"
"Quadro 500M","GPU","UNKNOWN","Quadro 500M","Memory: Unknown"
"Quadro 5010M","GPU","UNKNOWN","Quadro 5010M","Memory: Unknown"
"Quadro 600","GPU","UNKNOWN","Quadro 600","Memory: Unknown"
"Quadro 6000","GPU","UNKNOWN","Quadro 6000","Memory: Unknown"
"Quadro 7000","GPU","UNKNOWN","Quadro 7000","Memory: Unknown"
"Quadro CX","GPU","UNKNOWN","Quadro CX","Memory: Unknown"
"Quadro FX 1000","GPU","UNKNOWN","Quadro FX 1000","Memory: Unknown"
"Quadro FX 1100","GPU","UNKNOWN","Quadro FX 1100","Memory: Unknown"
"Quadro FX 1300","GPU","UNKNOWN","Quadro FX 1300","Memory: Unknown"
"Quadro FX 1400","GPU","UNKNOWN","Quadro FX 1400","Memory: Unknown"
"Quadro FX 1500","GPU","UNKNOWN","Quadro FX 1500","Memory: Unknown"
"Quadro FX 1500M","GPU","UNKNOWN","Quadro FX 1500M","Memory: Unknown"
"Quadro FX 1600M","GPU","UNKNOWN","Quadro FX 1600M","Memory: Unknown"
"Quadro FX 1700","GPU","UNKNOWN","Quadro FX 1700","Memory: Unknown"
"Quadro FX 1700M","GPU","UNKNOWN","Quadro FX 1700M","Memory: Unknown"
"Quadro FX 1800","GPU","UNKNOWN","Quadro FX 1800","Memory: Unknown"
"Quadro FX 1800M","GPU","UNKNOWN","Quadro FX 1800M","Memory: Unknown"
"Quadro FX 2000","GPU","UNKNOWN","Quadro FX 2000","Memory: Unknown"
"Quadro FX 2500M","GPU","UNKNOWN","Quadro FX 2500M","Memory: Unknown"
"Quadro FX 2700","GPU","UNKNOWN","Quadro FX 2700","Memory: Unknown"
"Quadro FX 2700M","GPU","UNKNOWN","Quadro FX 2700M","Memory: Unknown"
"Quadro FX 2800M","GPU","UNKNOWN","Quadro FX 2800M","Memory: Unknown"
"Quadro FX 3000","GPU","UNKNOWN","Quadro FX 3000","Memory: Unknown"
"Quadro FX 3400/4400","GPU","UNKNOWN","Quadro FX 3400/4400","Memory: Unknown"
"Quadro FX 3450","GPU","UNKNOWN","Quadro FX 3450","Memory: Unknown"
"Quadro FX 3450/4000 SDI","GPU","UNKNOWN","Quadro FX 3450/4000 SDI","Memory: Unknown"
"Quadro FX 350","GPU","UNKNOWN","Quadro FX 350","Memory: Unknown"
"Quadro FX 3500","GPU","UNKNOWN","Quadro FX 3500","Memory: Unknown"
"Quadro FX 3500M","GPU","UNKNOWN","Quadro FX 3500M","Memory: Unknown"
"Quadro FX 350M","GPU","UNKNOWN","Quadro FX 350M","Memory: Unknown"
"Quadro FX 3600M","GPU","UNKNOWN","Quadro FX 3600M","Memory: Unknown"
"Quadro FX 360M","GPU","UNKNOWN","Quadro FX 360M","Memory: Unknown"
"Quadro FX 370","GPU","UNKNOWN","Quadro FX 370","Memory: Unknown"
"Quadro FX 370 Low Profile","GPU","UNKNOWN","Quadro FX 370 Low Profile","Memory: Unknown"
"Quadro FX 370 LP","GPU","UNKNOWN","Quadro FX 370 LP","Memory: Unknown"
"Quadro FX 3700","GPU","UNKNOWN","Quadro FX 3700","Memory: Unknown"
"Quadro FX 3700M","GPU","UNKNOWN","Quadro FX 3700M","Memory: Unknown"
"Quadro FX 370M","GPU","UNKNOWN","Quadro FX 370M","Memory: Unknown"
"Quadro FX 380","GPU","UNKNOWN","Quadro FX 380","Memory: Unknown"
"Quadro FX 380 LP","GPU","UNKNOWN","Quadro FX 380 LP","Memory: Unknown"
"Quadro FX 3800","GPU","UNKNOWN","Quadro FX 3800","Memory: Unknown"
"Quadro FX 3800M","GPU","UNKNOWN","Quadro FX 3800M","Memory: Unknown"
"Quadro FX 380M","GPU","UNKNOWN","Quadro FX 380M","Memory: Unknown"
"Quadro FX 4000","GPU","UNKNOWN","Quadro FX 4000","Memory: Unknown"
"Quadro FX 4500","GPU","UNKNOWN","Quadro FX 4500","Memory: Unknown"
"Quadro FX 4500 X2","GPU","UNKNOWN","Quadro FX 4500 X2","Memory: Unknown"
"Quadro FX 4600","GPU","UNKNOWN","Quadro FX 4600","Memory: Unknown"
"Quadro FX 4700 X2","GPU","UNKNOWN","Quadro FX 4700 X2","Memory: Unknown"
"Quadro FX 4800","GPU","UNKNOWN","Quadro FX 4800","Memory: Unknown"
"Quadro FX 500/600 PCI","GPU","UNKNOWN","Quadro FX 500/600 PCI","Memory: Unknown"
"Quadro FX 500/FX 600","GPU","UNKNOWN","Quadro FX 500/FX 600","Memory: Unknown"
"Quadro FX 540","GPU","UNKNOWN","Quadro FX 540","Memory: Unknown"
"Quadro FX 550","GPU","UNKNOWN","Quadro FX 550","Memory: Unknown"
"Quadro FX 5500","GPU","UNKNOWN","Quadro FX 5500","Memory: Unknown"
"Quadro FX 560","GPU","UNKNOWN","Quadro FX 560","Memory: Unknown"
"Quadro FX 5600","GPU","UNKNOWN","Quadro FX 5600","Memory: Unknown"
"Quadro FX 570","GPU","UNKNOWN","Quadro FX 570","Memory: Unknown"
"Quadro FX 570M","GPU","UNKNOWN","Quadro FX 570M","Memory: Unknown"
"Quadro FX 580","GPU","UNKNOWN","Quadro FX 580","Memory: Unknown"
"Quadro FX 5800","GPU","UNKNOWN","Quadro FX 5800","Memory: Unknown"
"Quadro FX 770M","GPU","UNKNOWN","Quadro FX 770M","Memory: Unknown"
"Quadro FX 880M","GPU","UNKNOWN","Quadro FX 880M","Memory: Unknown"
"Quadro FX Go1400","GPU","UNKNOWN","Quadro FX Go1400","Memory: Unknown"
"Quadro GP100","GPU","UNKNOWN","Quadro GP100","Memory: Unknown"
"Quadro GV100","GPU","UNKNOWN","Quadro GV100","Memory: Unknown"
"Quadro K1000M","GPU","UNKNOWN","Quadro K1000M","Memory: Unknown"
"Quadro K1100M","GPU","UNKNOWN","Quadro K1100M","Memory: Unknown"
"Quadro K1200","GPU","UNKNOWN","Quadro K1200","Memory: Unknown"
"Quadro K2000","GPU","UNKNOWN","Quadro K2000","Memory: Unknown"
"Quadro K2000D","GPU","UNKNOWN","Quadro K2000D","Memory: Unknown"
"Quadro K2000M","GPU","UNKNOWN","Quadro K2000M","Memory: Unknown"
"Quadro K2100M","GPU","UNKNOWN","Quadro K2100M","Memory: Unknown"
"Quadro K2200","GPU","UNKNOWN","Quadro K2200","Memory: Unknown"
"Quadro K2200M","GPU","UNKNOWN","Quadro K2200M","Memory: Unknown"
"Quadro K3000M","GPU","UNKNOWN","Quadro K3000M","Memory: Unknown"
"Quadro K3100M","GPU","UNKNOWN","Quadro K3100M","Memory: Unknown"
"Quadro K4000","GPU","UNKNOWN","Quadro K4000","Memory: Unknown"
"Quadro K4000M","GPU","UNKNOWN","Quadro K4000M","Memory: Unknown"
"Quadro K4100M","GPU","UNKNOWN","Quadro K4100M","Memory: Unknown"
"Quadro K420","GPU","UNKNOWN","Quadro K420","Memory: Unknown"
"Quadro K4200","GPU","UNKNOWN","Quadro K4200","Memory: Unknown"
"Quadro K5000","GPU","UNKNOWN","Quadro K5000","Memory: Unknown"
"Quadro K5000M","GPU","UNKNOWN","Quadro K5000M","Memory: Unknown"
"Quadro K500M","GPU","UNKNOWN","Quadro K500M","Memory: Unknown"
"Quadro K5100M","GPU","UNKNOWN","Quadro K5100M","Memory: Unknown"
"Quadro K510M","GPU","UNKNOWN","Quadro K510M","Memory: Unknown"
"Quadro K5200","GPU","UNKNOWN","Quadro K5200","Memory: Unknown"
"Quadro K600","GPU","UNKNOWN","Quadro K600","Memory: Unknown"
"Quadro K6000","GPU","UNKNOWN","Quadro K6000","Memory: Unknown"
"Quadro K610M","GPU","UNKNOWN","Quadro K610M","Memory: Unknown"
"Quadro K620","GPU","UNKNOWN","Quadro K620","Memory: Unknown"
"Quadro K620M","GPU","UNKNOWN","Quadro K620M","Memory: Unknown"
"Quadro M1000M","GPU","UNKNOWN","Quadro M1000M","Memory: Unknown"
"Quadro M1200","GPU","UNKNOWN","Quadro M1200","Memory: Unknown"
"Quadro M2000","GPU","UNKNOWN","Quadro M2000","Memory: Unknown"
"Quadro M2000M","GPU","UNKNOWN","Quadro M2000M","Memory: Unknown"
"Quadro M2200","GPU","UNKNOWN","Quadro M2200","Memory: Unknown"
"Quadro M3000M","GPU","UNKNOWN","Quadro M3000M","Memory: Unknown"
"Quadro M4000","GPU","UNKNOWN","Quadro M4000","Memory: Unknown"
"Quadro M4000M","GPU","UNKNOWN","Quadro M4000M","Memory: Unknown"
"Quadro M5000","GPU","UNKNOWN","Quadro M5000","Memory: Unknown"
"Quadro M5000M","GPU","UNKNOWN","Quadro M5000M","Memory: Unknown"
"Quadro M500M","GPU","UNKNOWN","Quadro M500M","Memory: Unknown"
"Quadro M520","GPU","UNKNOWN","Quadro M520","Memory: Unknown"
"Quadro M5500","GPU","UNKNOWN","Quadro M5500","Memory: Unknown"
"Quadro M6000","GPU","UNKNOWN","Quadro M6000","Memory: Unknown"
"Quadro M6000 24GB","GPU","UNKNOWN","Quadro M6000 24GB","Memory: Unknown"
"Quadro M600M","GPU","UNKNOWN","Quadro M600M","Memory: Unknown"
"Quadro M620","GPU","UNKNOWN","Quadro M620","Memory: Unknown"
"Quadro NVS 110M","GPU","UNKNOWN","Quadro NVS 110M","Memory: Unknown"
"Quadro NVS 120M","GPU","UNKNOWN","Quadro NVS 120M","Memory: Unknown"
"Quadro NVS 130M","GPU","UNKNOWN","Quadro NVS 130M","Memory: Unknown"
"Quadro NVS 135M","GPU","UNKNOWN","Quadro NVS 135M","Memory: Unknown"
"Quadro NVS 140M","GPU","UNKNOWN","Quadro NVS 140M","Memory: Unknown"
"Quadro NVS 150M","GPU","UNKNOWN","Quadro NVS 150M","Memory: Unknown"
"Quadro NVS 160M","GPU","UNKNOWN","Quadro NVS 160M","Memory: Unknown"
"Quadro NVS 210S","GPU","UNKNOWN","Quadro NVS 210S","Memory: Unknown"
"Quadro NVS 210S / GeForce 6150LE","GPU","GEFORCE","Quadro NVS 210S / GeForce 6150LE","Memory: Unknown"
"Quadro NVS 280 PCI","GPU","UNKNOWN","Quadro NVS 280 PCI","Memory: Unknown"
"Quadro NVS 280 SD","GPU","UNKNOWN","Quadro NVS 280 SD","Memory: Unknown"
"Quadro NVS 285","GPU","UNKNOWN","Quadro NVS 285","Memory: Unknown"
"Quadro NVS 285 128MB","GPU","UNKNOWN","Quadro NVS 285 128MB","Memory: 128MB"
"Quadro NVS 290","GPU","UNKNOWN","Quadro NVS 290","Memory: Unknown"
"Quadro NVS 295","GPU","UNKNOWN","Quadro NVS 295","Memory: Unknown"
"Quadro NVS 320M","GPU","UNKNOWN","Quadro NVS 320M","Memory: Unknown"
"Quadro NVS 420","GPU","UNKNOWN","Quadro NVS 420","Memory: Unknown"
"Quadro NVS 440","GPU","UNKNOWN","Quadro NVS 440","Memory: Unknown"
"Quadro NVS 450","GPU","UNKNOWN","Quadro NVS 450","Memory: Unknown"
"Quadro NVS 510M","GPU","UNKNOWN","Quadro NVS 510M","Memory: Unknown"
"Quadro NVS 55/280 PCI","GPU","UNKNOWN","Quadro NVS 55/280 PCI","Memory: Unknown"
"Quadro P1000","GPU","UNKNOWN","Quadro P1000","Memory: Unknown"
"Quadro P2000","GPU","UNKNOWN","Quadro P2000","Memory: Unknown"
"Quadro P2000 with Max-Q Design","GPU","UNKNOWN","Quadro P2000 with Max-Q Design","Memory: Unknown"
"Quadro P2200","GPU","UNKNOWN","Quadro P2200","Memory: Unknown"
"Quadro P3000","GPU","UNKNOWN","Quadro P3000","Memory: Unknown"
"Quadro P3200","GPU","UNKNOWN","Quadro P3200","Memory: Unknown"
"Quadro P3200 with Max-Q Design","GPU","UNKNOWN","Quadro P3200 with Max-Q Design","Memory: Unknown"
"Quadro P400","GPU","UNKNOWN","Quadro P400","Memory: Unknown"
"Quadro P4000","GPU","UNKNOWN","Quadro P4000","Memory: Unknown"
"Quadro P4000 with Max-Q Design","GPU","UNKNOWN","Quadro P4000 with Max-Q Design","Memory: Unknown"
"Quadro P4200","GPU","UNKNOWN","Quadro P4200","Memory: Unknown"
"Quadro P4200 with Max-Q Design","GPU","UNKNOWN","Quadro P4200 with Max-Q Design","Memory: Unknown"
"Quadro P500","GPU","UNKNOWN","Quadro P500","Memory: Unknown"
"Quadro P5000","GPU","UNKNOWN","Quadro P5000","Memory: Unknown"
"Quadro P520","GPU","UNKNOWN","Quadro P520","Memory: Unknown"
"Quadro P5200","GPU","UNKNOWN","Quadro P5200","Memory: Unknown"
"Quadro P5200 with Max-Q Design","GPU","UNKNOWN","Quadro P5200 with Max-Q Design","Memory: Unknown"
"Quadro P600","GPU","UNKNOWN","Quadro P600","Memory: Unknown"
"Quadro P6000","GPU","UNKNOWN","Quadro P6000","Memory: Unknown"
"Quadro P620","GPU","UNKNOWN","Quadro P620","Memory: Unknown"
"Quadro RTX 3000","GPU","UNKNOWN","Quadro RTX 3000","Memory: Unknown"
"Quadro RTX 3000 with Max-Q Design","GPU","UNKNOWN","Quadro RTX 3000 with Max-Q Design","Memory: Unknown"
"Quadro RTX 4000","GPU","UNKNOWN","Quadro RTX 4000","Memory: Unknown"
"Quadro RTX 4000 (Mobile)","GPU","UNKNOWN","Quadro RTX 4000 (Mobile)","Memory: Unknown"
"Quadro RTX 4000 with Max-Q Design","GPU","UNKNOWN","Quadro RTX 4000 with Max-Q Design","Memory: Unknown"
"Quadro RTX 5000","GPU","UNKNOWN","Quadro RTX 5000","Memory: Unknown"
"Quadro RTX 5000 (Mobile)","GPU","UNKNOWN","Quadro RTX 5000 (Mobile)","Memory: Unknown"
"Quadro RTX 5000 with Max-Q Design","GPU","UNKNOWN","Quadro RTX 5000 with Max-Q Design","Memory: Unknown"
"Quadro RTX 6000","GPU","UNKNOWN","Quadro RTX 6000","Memory: Unknown"
"Quadro RTX 8000","GPU","UNKNOWN","Quadro RTX 8000","Memory: Unknown"
"Quadro T1000","GPU","UNKNOWN","Quadro T1000","Memory: Unknown"
"Quadro T1000 with Max-Q Design","GPU","UNKNOWN","Quadro T1000 with Max-Q Design","Memory: Unknown"
"Quadro T2000","GPU","UNKNOWN","Quadro T2000","Memory: Unknown"
"Quadro T2000 with Max-Q Design","GPU","UNKNOWN","Quadro T2000 with Max-Q Design","Memory: Unknown"
"Quadro2 MXR/EX","GPU","UNKNOWN","Quadro2 MXR/EX","Memory: Unknown"
"Quadro2 Pro","GPU","UNKNOWN","Quadro2 Pro","Memory: Unknown"
"Quadro4 380 XGL","GPU","UNKNOWN","Quadro4 380 XGL","Memory: Unknown"
"Quadro4 900 XGL","GPU","UNKNOWN","Quadro4 900 XGL","Memory: Unknown"
"Quadro4 980 XGL","GPU","UNKNOWN","Quadro4 980 XGL","Memory: Unknown"
"Qualcomm Adreno 540 GPU","GPU","UNKNOWN","Qualcomm Adreno 540 GPU","Memory: Unknown"
"Qualcomm Adreno 618 GPU","GPU","UNKNOWN","Qualcomm Adreno 618 GPU","Memory: Unknown"
"Qualcomm Adreno 630 GPU","GPU","UNKNOWN","Qualcomm Adreno 630 GPU","Memory: Unknown"
"Qualcomm Adreno 680 GPU","GPU","UNKNOWN","Qualcomm Adreno 680 GPU","Memory: Unknown"
"QXL KMDOD","GPU","UNKNOWN","QXL KMDOD","Memory: Unknown"
"Radeon 2100","GPU","RADEON","Radeon 2100","Memory: Unknown"
"Radeon 3000","GPU","RADEON","Radeon 3000","Memory: Unknown"
"Radeon 3100","GPU","RADEON","Radeon 3100","Memory: Unknown"
"Radeon 520","GPU","RADEON","Radeon 520","Memory: Unknown"
"Radeon 530","GPU","RADEON","Radeon 530","Memory: Unknown"
"Radeon 535","GPU","RADEON","Radeon 535","Memory: Unknown"
"Radeon 535DX","GPU","RADEON","Radeon 535DX","Memory: Unknown"
"Radeon 540","GPU","RADEON","Radeon 540","Memory: Unknown"
"Radeon 540X","GPU","RADEON","Radeon 540X","Memory: Unknown"
"Radeon 550X","GPU","RADEON","Radeon 550X","Memory: Unknown"
"Radeon 620","GPU","RADEON","Radeon 620","Memory: Unknown"
"Radeon 625","GPU","RADEON","Radeon 625","Memory: Unknown"
"Radeon 630","GPU","RADEON","Radeon 630","Memory: Unknown"
"Radeon 6600M","GPU","RADEON","Radeon 6600M","Memory: Unknown"
"Radeon 6750M","GPU","RADEON","Radeon 6750M","Memory: Unknown"
"Radeon 7000 / Radeon VE","GPU","RADEON","Radeon 7000 / Radeon VE","Memory: Unknown"
"RADEON 7000 / RADEON VE Family","GPU","RADEON","RADEON 7000 / RADEON VE Family","Memory: Unknown"
"RADEON 7200","GPU","RADEON","RADEON 7200","Memory: Unknown"
"RADEON 7500","GPU","RADEON","RADEON 7500","Memory: Unknown"
"RADEON 7500 Family","GPU","RADEON","RADEON 7500 Family","Memory: Unknown"
"RADEON 8500 Family","GPU","RADEON","RADEON 8500 Family","Memory: Unknown"
"RADEON 9000","GPU","RADEON","RADEON 9000","Memory: Unknown"
"RADEON 9000 Family","GPU","RADEON","RADEON 9000 Family","Memory: Unknown"
"RADEON 9100 Family","GPU","RADEON","RADEON 9100 Family","Memory: Unknown"
"RADEON 9100 IGP","GPU","RADEON","RADEON 9100 IGP","Memory: Unknown"
"RADEON 9200","GPU","RADEON","RADEON 9200","Memory: Unknown"
"RADEON 9200 LE Family","GPU","RADEON","RADEON 9200 LE Family","Memory: Unknown"
"RADEON 9200 PRO Family","GPU","RADEON","RADEON 9200 PRO Family","Memory: Unknown"
"RADEON 9200 SE","GPU","RADEON","RADEON 9200 SE","Memory: Unknown"
"RADEON 9250","GPU","RADEON","RADEON 9250","Memory: Unknown"
"RADEON 9500","GPU","RADEON","RADEON 9500","Memory: Unknown"
"RADEON 9500 PRO / 9700","GPU","RADEON","RADEON 9500 PRO / 9700","Memory: Unknown"
"RADEON 9550","GPU","RADEON","RADEON 9550","Memory: Unknown"
"Radeon 9550 / X1050","GPU","RADEON","Radeon 9550 / X1050","Memory: Unknown"
"RADEON 9600 Family","GPU","RADEON","RADEON 9600 Family","Memory: Unknown"
